latitude,longitude,name,state,zip
41.7599,-73.1986,Amanda Connection,CT,6759
41.7599,-73.1986,"M.E.O.W., Inc.",CT,6759
44.4906,-73.1114,Little Woof Small Dog Rescue Inc.,VT,5453
41.8389,-73.2903,Little Guild of Saint Francis,CT,6796
42.7049,-73.7682,Capital District Humane Association,NY,12211
42.7049,-73.7682,Whiskers Animal Benevolent League,NY,12211
42.6525,-73.7567,Companion Animal Placement Program Inc.,NY,12224
42.6525,-73.7567,Peppertree Rescue,NY,12220
42.6525,-73.7567,"Orange Street Cats, Inc.",NY,12201
43.4948,-73.7801,Schroon River Animal Hospital,NY,12885
44.1836,-73.4364,North Country SPCA,NY,12993
42.6689,-73.7758,AnimaLovers,NY,12206
43.2491,-73.8427,Adirondack Save-A-Stray,NY,12822
42.6414,-73.7864,Karma K-9 Rescue Inc.,NY,12209
43.1312,-73.8521,Estherville Animal Shelter,NY,12833
43.0049,-73.8524,Saratoga County Animal Shelter,NY,12020
43.0049,-73.8524,Ballston Spa Veterinary Clinic,NY,12020
41.5934,-73.0877,Kitty Kat Rescue,CT,6779
41.5019,-72.9759,True Loving Companion,CT,6712
41.5581,-73.0519,"Spotty Dog Rescue, Inc",CT,6721
42.712,-73.819,Homeward Bound Dog Rescue of NY,NY,12205
42.712,-73.819,Forever Home Dog Rescue of the Capital District,NY,12205
41.611,-73.1209,Blind Dog Rescue Alliance - CT,CT,6795
41.611,-73.1209,Companion Pet Rescue - New England,CT,6795
41.611,-73.1209,Perfect Imperfections,CT,6795
41.3784,-72.8215,All The Kings Horses Equine Rescue Inc.,CT,6472
41.5537,-73.0641,Rose Hope Animal Refuge,CT,6708
44.544,-68.4223,SPCA of Hancock County,ME,4605
41.3352,-72.7795,Branford Compassion Club,CT,6471
41.3801,-72.8602,"Halfway Home Rescue, Inc.",CT,6473
41.3801,-72.8602,The Animal Haven Inc.,CT,6473
41.3801,-72.8602,Fix and Feed North Haven Inc,CT,6473
42.6182,-73.8341,Kitten Angels,NY,12054
42.6182,-73.8341,Free To Be Me Rescue,NY,12054
42.6182,-73.8341,"German Shepherd Rescue of NY, Inc.",NY,12054
41.0928,-72.3472,Sweetest Dog Rescue,NY,11964
42.7989,-73.8813,Capital Region Parrot Society,NY,12309
42.7989,-73.8813,"Guilderhaven, Inc",NY,12309
41.6393,-73.2088,MCR - New Preston & West Coast,CT,6751
44.5314,-73.204,A Canine Gem Rescue,VT,5446
41.4915,-73.0529,Flora's Pet Project,CT,6770
41.4915,-73.0529,"Animals for Life, Inc.",CT,6770
41.4915,-73.0529,Foster and Forever Pet Rescue,CT,6770
41.87,-73.4547,Furry Flights to Freedom,CT,6069
41.0007,-72.1861,Elsas Ark Inc.,NY,11937
42.8177,-73.9213,Voice for the Voiceless,NY,12308
41.4185,-72.9952,"REGAP of Connecticut, Inc.",CT,6524
41.3488,-72.9128,"Where the Love Is, Inc.",CT,6517
41.2774,-72.8088,Dan Cosgrove Animal Shelter,CT,6405
41.2774,-72.8088,Nutmeg CT Rescue,CT,6405
42.7692,-73.9387,Furballs Rescue Inc,NY,12303
41.5669,-73.209,Better Days Rescue Fund,CT,6798
42.2599,-73.7642,Animalkind Inc.,NY,12534
42.7886,-73.9749,Good Shepherd K9 Rescue - K9adopt,NY,12306
41.3174,-72.93,The Purr Project Inc.,CT,6511
41.3174,-72.93,The Friends of the New Haven Animal Shelter,CT,6511
41.2776,-72.8771,East Haven Animal Shelter,CT,6512
42.6981,-73.9675,Happy Cat Rescue Inc.,NY,12085
41.3081,-72.9286,"The Greater New Haven Cat Project, Inc.",CT,6505
41.6636,-73.3694,Pet Assistance Inc.,CT,6777
41.6636,-73.3694,"H.O.R.S.E of CT, Inc.",CT,6777
41.0389,-72.4561,North fork animal welfare league / Riverhead animal Shelter,NY,11958
41.0389,-72.4561,The North Fork Animal Welfare League,NY,11958
41.3527,-73.0108,Underhound Railroad,CT,6525
41.3892,-73.0769,Coco's Animal Rescue Efforts of Seymour,CT,6483
40.9367,-72.2433,Animal Rescue Fund of the Hamptons Inc.,NY,11975
42.9292,-74.0525,"Heaven Sent Animal Rescue, Inc",NY,12325
41.4707,-73.2093,Loyal Paws Rescue & Sanctuary,CT,6488
41.4707,-73.2093,Whiskers Pet Rescue,CT,6488
41.4707,-73.2093,A Pups' Pizzazz,CT,6488
40.9253,-72.2786,Gimme Shelter Animal Rescue,NY,11962
41.272,-72.9635,West Haven Animal Shelter,CT,6516
44.8103,-73.0841,Franklin County Animal Rescue,VT,5478
42.7811,-74.0626,For the Love of Cats of New York,NY,12056
41.5875,-73.4065,"Animal Welfare Society, Inc.",CT,6776
41.5875,-73.4065,Wells Valley Cat Sanctuary,CT,6776
42.0496,-73.7971,Perfect Pets Rescue,NY,12523
42.2768,-73.9367,Paws of Hope,NY,12451
42.515,-74.0446,Midogrescue Foundation,NY,12193
41.4156,-73.2522,BayBrook Rescue,CT,6482
40.9071,-72.4144,Amaryllis Farm Equine Rescue Inc,NY,11968
40.9071,-72.4144,Last Chance Animal Rescue,NY,11968
41.3036,-73.132,Compassion For Cats,CT,6484
43.094,-74.1652,JACKSON'S LEGACY BULLY BREED RESCUE,NY,12025
42.9533,-74.1844,Montgomery County SPCA,NY,12010
44.5893,-73.5176,Elmore SPCA,NY,12972
45.419,-71.921,SPA de L'Estrie,QC,J1j 4N5
44.375,-73.7286,The Joshua Fund Dog Rescue,NY,12941
41.3942,-73.3138,The Animal Center Inc.,CT,6470
41.3942,-73.3138,Kitten Associates,CT,6470
41.3942,-73.3138,Canine Advocates of Newtown Inc.,CT,6470
41.3942,-73.3138,Safe and Sound Rescue,CT,6470
41.4275,-73.3556,Green Fur Kidz & the Furever Home shop,CT,6440
44.6958,-73.4668,"Animal Rescue  Welfare Services, Inc",NY,12901
41.7228,-73.7053,Aslan's Cats,NY,12585
41.2043,-73.1302,FeralCare,CT,6614
41.2043,-73.1302,Stratford Animal Control,CT,6615
41.2043,-73.1302,Rescued in the Nic of Time,CT,6614
41.2043,-73.1302,Connecticut Parrot Rescue,CT,6615
40.9242,-72.6493,The North Fork Country Kids,NY,11901
41.2555,-73.2121,Trumbull Animal Group,CT,6611
42.0793,-73.9891,Town of Saugerties Animal Shelter,NY,12477
41.4653,-73.4944,New Fairfield Sherman Animal Welfare Society,CT,6812
41.2043,-73.1692,Bridgeport Animal Control Facilites,CT,6610
41.3794,-73.4021,2nd Chance Animal Rescue of CT,CT,6801
41.3794,-73.4021,Bethel Animal Control,CT,6801
45.2,-72.75,SPA des Cantons,QC,J2K 1N4
41.4251,-73.4685,PawSafe,CT,6811
41.7983,-73.8322,P.A.N.T.,NY,12578
40.8491,-72.5781,Southampton Animal Shelter Foundation,NY,11942
41.3947,-73.4544,Danbury Animal Welfare Society Inc. DAWS,CT,6813
41.2519,-73.2825,Easton Animal Shelter,CT,6612
41.3907,-73.4555,Tails of Courage,CT,6810
40.9264,-72.763,Kent Animal Shelter Inc.,NY,11933
41.4703,-73.5551,Kodi's Club,NY,12563
41.4703,-73.5551,Happy Life Animal Rescue,NY,12563
41.1994,-73.2341,"Pet Protectors, Inc.",CT,6432
43.0537,-74.3431,"Regional Animal Shelter, Inc",NY,12078
41.8484,-73.9104,Pups and stuff,NY,12580
41.527,-73.6466,The Upper Paw Professional Dog Training and Rescue,NY,12531
41.7816,-73.9094,C. A. R. E. Canine Athlete Rescue Effort,NY,12538
41.7816,-73.9094,Dutchess County SPCA,NY,12538
41.9278,-74.0182,Ulster County SPCA,NY,12401
41.9278,-74.0182,Crest-Care Inc.,NY,12401
41.9278,-74.0182,Paws Unlimited,NY,12401
40.9537,-72.9347,Fontastic Kennels,NY,11778
40.9537,-72.9347,SHARP of NY,NY,11778
40.9537,-72.9347,Paws Unite People,NY,11778
41.1752929,-73.2830924,German Shepherd Rescue of CT,CT,6824
40.8166,-72.6705,Bideawee,NY,11977
40.8188,-72.7095,LI Kitties,NY,11972
42.8028,-74.3994,Ayres Memorial Animal Shelter,NY,12166
41.1428,-73.2884,Super Paws Rescue Inc,CT,6890
41.404,-73.6165,Guardian Angel Rescue,NY,10509
41.301,-73.5003,Ridgefield Operation Animal Rescue (ROAR),CT,6877
41.301,-73.5003,Minnie and Moe's Pups,CT,6877
41.301,-73.5003,Looking Glass Animal Rescue,CT,6877
41.6785,-73.8851,"My Hope's In You Small Animal Rescue, Inc.",NY,12603
41.6785,-73.8851,Hudson Valley Animal Rescue and Sanctuary,NY,12603
41.4347,-73.6655,Putnam Humane Society,NY,10512
40.8087,-72.754,RSVP Inc. (Responsible Solutions for Valued Pets),NY,11940
41.5709,-73.8065,Blissful Strays Animal Adoption,NY,12533
42.6875,-74.4269,Animal Shelter of Schoharie Valley,NY,12092
42.5675,-74.3971,"Safe At Last Animal Rescue, Inc.",NY,12071
41.1229,-73.3159,Little Black Dog Rescue,CT,6838
41.1428,-73.3519,Westport Animal Control,CT,6880
41.1428,-73.3519,Sweet Adoptables,CT,6880
41.1428,-73.3519,Save Our Strays Inc.,CT,6880
41.1428,-73.3519,Connecticut Humane Society - Westport Branch,CT,6880
41.1428,-73.3519,Little Pink Shelter,CT,6880
41.1428,-73.3519,TAILS (The Alliance In Limiting Strays),CT,6880
41.1997,-73.4359,Animals in Distress,CT,6897
41.1997,-73.4359,Wilton Animal Control,CT,6897
40.8782,-72.9563,STAR (Save The Animals Rescue) Foundation,NY,11953
41.845,-74.0735,Town of Rosendale,NY,12472
42.5242,-74.41,FOREVER HOME GREYHOUND ADOPTION,NY,12122
41.5971,-73.8857,Crate Escape,NY,12590
41.5971,-73.8857,Compassionate Animal Rescue of Dutchess County,NY,12590
40.9152,-73.0413,Save-A-Pet Animal Rescue,NY,11776
41.2536,-73.5398,Rock n' Rescue,NY,10590
44.3255,-74.1316,Tri-Lakes Humane Society,NY,12983
41.1316,-73.4046,PAWS (Pet Animal Welfare Society),CT,6851
41.1316,-73.4046,Red Leash Rescue Inc,CT,6851
40.7884,-72.8692,Tommy's House Animal Rescue,NY,11967
40.8705,-73.0387,Compassionate Action Inc,NY,11784
41.5431,-73.8962,Stray Help,NY,12524
40.7653,-72.8469,"LI Chihuahua Rescue, Inc.",NY,11951
41.1245,-73.4373,Rabbit Allies of CT,CT,6850
41.1245,-73.4373,"Animal Nation, Inc",CT,6850
41.1245,-73.4373,Shaggy Dog Rescue & Lexi's Angels,CT,6850
40.9256,-73.1414,SBU Cat Network,NY,11794
40.9067,-73.1281,Long Island Bulldog Rescue,NY,11790
41.3717,-73.7491,Love of Animals Rescue,NY,10541
41.1521,-73.4946,STRAYS AND OTHERS,CT,6840
41.1521,-73.4946,"Sunshine Golden Retriever Rescue, LLC",CT,6840
41.1521,-73.4946,Bully Breed Rescue Inc.,CT,6840
40.8175,-72.9838,Almost Home Animal Rescue and Adoption inc.,NY,11763
40.8175,-72.9838,Brookhaven Animal Rescue Alliance Ltd,NY,11763
41.2925,-73.6769,Amber's Angels Rescue,NY,10526
40.8363,-73.0418,"Paw Pact Alliance, Inc.",NY,11738
41.0776,-73.4836,"A Second Chance for Ziva, Inc.",CT,6820
41.5079,-73.9638,Animal Rescue Foundation,NY,12508
41.5079,-73.9638,Mid Hudson Animal Aid,NY,12508
41.5079,-73.9638,National Great Pyrenees Rescue,NY,12508
40.7711,-73.0011,New York Bully Crew,NY,11772
41.3764,-73.8461,Oliver's Orphan Oasis,NY,10579
41.3764,-73.8461,BeFreegle Foundation,NY,10579
41.0967,-73.5208,"Pitter Patter Feline Rescue, Inc.",CT,6907
41.0967,-73.5208,"Community Cats, Inc.",CT,6907
41.0967,-73.5208,Project Precious Rescue ,CT,6907
40.8218,-73.1155,Pitter..Patter..Paws..,NY,11779
40.8218,-73.1155,Ronkonkoma Cat Helpers,NY,11779
40.7986,-73.0761,"A Home Fur Now Rescue, Inc",NY,11741
41.8206,-74.2385,Project Cat Inc,NY,12404
40.8851,-73.2434,Pawsome Pet Rescue,NY,11754
41.1735,-73.6486,Community Cats Inc.,NY,10506
41.0852,-73.5445,Max's Furry Family Rescue,CT,6905
41.0852,-73.5445,STARelief and Pet Assistance,CT,6905
41.0698,-73.5242,Animals-R-Family,CT,6906
40.8537,-73.2089,Smithtown Animal Shelter,NY,11787
40.8537,-73.2089,Long Island Feline Adoption Center (LIFAC),NY,11787
40.8537,-73.2089,"Happy Tails Dog Rescue, Inc.",NY,11787
42.9992,-74.6798,"Second Chance Cat Rescue, Inc.",NY,13452
41.6949,-74.1744,Dogs Best Friend Adoption Center,NY,12525
41.5175,-74.0424,Town of Newburgh Animal Control & Shelter,NY,12550
41.5175,-74.0424,Newburgh SCATS,NY,12550
41.5175,-74.0424,MDW Feline Rescue,NY,12550
41.3156,-73.8484,"IMPS - Internet Miniature Pinscher Service, Inc. - NY Region",NY,10547
41.053,-73.5404,Stamford Homeless Pets & OPIN,CT,6902
41.053,-73.5404,"Friends of Felines, Inc.",CT,6902
41.053,-73.5404,Stamford Animal Control Center,CT,6902
41.053,-73.5404,"Garden Rescues, Inc.",CT,6902
40.9058,-73.3305,Northport Cat Rescue Association Inc.,NY,11768
45.566667,-72.716667,Fondation Caramel,QC,J0H 2B0
41.196,-73.7327,"Jennys Hope Rescue, Inc",NY,10549
40.7462,-73.0813,IMAGINE Pet Rescue,NY,11782
41.7852,-74.2857,C&H Animal Rescue,NY,12446
41.295,-73.8658,FURRR 911,NY,10517
40.865,-73.3185,Huntington Shelter and Adoption Center,NY,11731
40.841,-73.2836,Feline Victory Rescue,NY,11725
40.7887,-73.1978,New Hope Rescue Ranch,NY,11722
41.4712,-74.0599,Hudson Valley SPCA - Orange County,NY,12553
41.3757,-73.9751,4 Paws Humane Society,NY,10928
41.4327,-74.0425,PRECIOUS PAWS,NY,12518
40.8637,-73.3609,Ollie's Angels Animal Rescue,NY,11740
41.2845,-73.9035,"Sindee's Strays, Inc.",NY,10567
41.2845,-73.9035,Town and  Country K9 ResQ LTD.,NY,10567
41.5624,-74.1767,Humane Society of Walden,NY,12586
41.056,-73.6571,"Adopt-A-Dog, Inc.",CT,6831
41.0319,-73.6302,Greenwich Animal Control,CT,6830
40.8673,-73.4107,"Grateful Paw Cat Shelter, LAPH",NY,11743
40.8673,-73.4107,Little Shelter Animal Rescue,NY,11743
40.8673,-73.4107,League for Animal Protection of Huntington - Dog Program,NY,11743
40.8673,-73.4107,"Golden Paw Society, Inc.",NY,11743
40.8673,-73.4107,"Get A Bull, Inc",NY,11743
40.8673,-73.4107,Pioneers for Animal Welfare Society Inc (PAWS),NY,11743
40.7356,-73.214,Shelter Link,NY,11751
41.1196,-73.7755,Wagging Tails Dog Rescue NY,NY,10594
44.8578,-74.0339,Focus on Ferals,NY,12915
41.2085,-73.8887,Italian Greyhound Place,NY,10520
40.8201,-73.3753,"Pet Adoption League of New York, Inc.",NY,11746
41.4363,-74.1206,Reenies Rabbit Rescue,NY,12577
41.1712,-73.85,For the LOVE of DOGS,NY,10562
41.1465,-73.8342,SPCA of Westchester,NY,10510
41.01,-73.6739,NYC Bronx Westchester Cat Coalition / NYC Cat Coalition,NY,10573
41.01,-73.6739,"Bully Baby Rescue, Inc",NY,10573
41.0837,-73.7755,"Forgotten Felines, Inc.",NY,10595
40.7618,-73.3282,"Yorkie911 Rescue, Inc.",NY,11729
40.7618,-73.3282,"New York State Retriever Rescue, Inc,",NY,11729
43.0474,-74.8596,H.A.L.O. (Helping Animals Live Organization),NY,13365
41.6138,-74.3097,Hollywood Rescue,NY,12566
41.6138,-74.3097,Suruluna Animal Rescue,NY,12566
41.43,-74.1575,Humane Society of Blooming Grove,NY,10992
41.4884,-74.2159,Bleu's Canine Rescue Inc,NY,12543
40.7934,-73.4045,Earth Angels Companion Rescue,NY,11747
40.8656,-73.5279,The Patricia H. Ladew Foundation,NY,11771
40.734,-73.3244,"Tender Loving Cats, Inc",NY,11703
41.0339,-73.7633,"Animal Welfare League of Westchester County, Inc.",NY,10602
41.0339,-73.7633,SNARR Northeast,NY,10602
41.0556,-73.8156,Paws Crossed Animal Rescue Inc.,NY,10523
41.0409,-73.8088,Wayward Ranch Animal Sanctuary,NY,10607
40.8148,-73.5017,Town of Oyster Bay Animal Shelter,NY,11791
40.7176,-73.3551,Town of Babylon Animal Shelter,NY,11704
40.7176,-73.3551,Bella Bast Rescue Inc.,NY,11704
40.7176,-73.3551,"Long Island Greyhound Connection, Inc",NY,11704
40.7785,-73.4796,A Home at Last Animal Adoption Network,NY,11803
40.7785,-73.4796,"Forgotten Friends of Long Island, Inc.",NY,11803
40.7785,-73.4796,A New Beginning Animal Rescue Corp.,NY,11803
41.1234,-73.946,Tiny Treasures Rescue,NY,10989
45.566667,-73.2,Les Felins de la Vallee,QC,J3G 5N1
45.566667,-73.2,Minou Cherche Maison,QC,J3G 4K6
41.1491,-73.9936,Heaven Can Wait Rescue,NY,10956
40.6881,-73.3728,Carolyns Critters,NY,11757
41.0126,-73.8428,Cat Assistance Inc.,NY,10502
41.0126,-73.8428,"FurBridge, Inc.",NY,10502
41.1854,-74.0429,Hi-Tor Animal Care Center,NY,10970
40.7243,-73.444,A Wing And A Prayer Animal Rescue,NY,11735
40.8302,-73.6077,Shepherds Hope Rescue,NY,11545
40.9351,-73.7577,Pet Rescue,NY,10538
41.0128,-73.8661,Liza's Friends,NY,10522
42.6914,-74.943,Susquehanna Animal Shelter,NY,13326
40.6801,-73.3952,Second Chance Animal Rescue Inc.,NY,11726
40.6867,-73.4089,Kindness for Kitties,NY,11701
45.241728,-73.801789,Ronronne Avec Moi,QC,J0S 1V0
43.0036,-74.9942,Herkimer County Humane Society,NY,13407
41.5598,-74.4419,Fur Every Paws' Sake / Hopeful Tails - Orange County,NY,12721
41.0979,-74.009,Northstar Placement,NY,10954
41.0979,-74.009,K9 Safehouse Rescue,NY,10954
40.7837,-73.6043,A-Team ELITE Rescue Dogs,NY,11568
40.7254,-73.5169,Tuff Tails Animal Rescue,NY,11756
40.7254,-73.5169,Pit Of Our Souls Rescue Inc,NY,11756
41.4021,-74.3196,Goshen Humane Society Inc.,NY,10924
40.7559,-73.5744,Pets4Luv Foundation,NY,11590
40.6817,-73.461,All About Spay Neuter Inc.,NY,11758
40.835,-73.6956,North Shore Animal League America,NY,11050
40.835,-73.6956,Town of North Hempstead Animal Shelter,NY,11050
40.7977,-73.6475,Helping Paw Rescue Northeast Adoptions,NY,11576
40.9241,-73.8275,tlc Rescue,NY,10552
40.6813,-73.4911,"Redemption Rescues, Inc",NY,11783
45.442,-73.589,PetitsPawz Cat Refuge of Montreal,QC,H4H 1Z1
41.4537,-74.3981,Humane Society of Middletown New York,NY,10940
41.4537,-74.3981,Pets Alive,NY,10940
41.4537,-74.3981,Helpers 4 Shelters,NY,10940
41.4537,-74.3981,Grateful Doggies Rescue Retreat,NY,10940
40.6861,-73.5101,Town of Hempstead Animal Shelter,NY,11793
40.6861,-73.5101,Last Hope Inc.,NY,11793
40.6861,-73.5101,Road to Home Rescue Support,NY,11793
40.9073,-73.8369,Mt. Vernon Animal Shelter,NY,10550
40.7976,-73.6888,Long Road Home,NY,11030
45.47,-73.568,Refuge pour chats de Verdun,QC,H4G 3L7
45.44557,-73.609,Refuge Bell'Anima Rescue,QC,H8N 3G6
40.9188,-73.862,Pet Adoption League,NY,10704
40.9188,-73.862,Yonkers Animal Shelter,NY,10704
42.2771,-74.9177,Heart of the Catskills Humane Society,NY,13753
41.1231,-74.1174,C.A.T.S. dba Cats for Adoption,NY,10901
40.8495,-73.7891,Adore-a-Bullie Paws and Claws,NY,10464
46.1992,-70.7619,S.P.A. Beauce-Etchemin,QC,G5X 1C2
40.9311,-73.8992,Yonkers Humane Society Inc.,NY,10702
40.7986,-73.7336,Humane Urban Group,NY,11023
40.9709,-73.9598,CLAWS,NJ,7624
45.383333,-73.75,Montreal Cat Adoptions,QC,J6J 5R1
40.7872,-73.7281,Long Island Rabbit Rescue Group,NY,11021
41.0322,-74.0429,Halfway Hounds,NJ,7656
45.476,-73.614,Pits and Parrots,QC,H4A 1G1
41.6186,-74.5902,Sullivan County SPCA,NY,12775
40.7445,-73.6789,"HEART Rescue Group, Inc.",NY,11040
45.51,-73.577,Clinique Veterinaire Plateau Mont Royal,QC,H2W 1V8
41.0042,-74.0274,Caring About The Strays (C.A.T.S.) Inc.,NJ,7675
41.0042,-74.0274,Peace4Paws Inc.,NJ,7675
41.0042,-74.0274,Good Karma Dog Rescue,NJ,7675
45.516667,-73.566667,Hopital Veterinaire LaSalle,QC,H8N 2G6
45.52,-73.561,Animal Rescue Network / Réseau Secours Animal,QC,H2L 4Y5
45.52,-73.561,Sophie's Dog Adoption,QC,H2L 1R8
40.8994,-73.9045,Magnificat Cat Rescue,NY,10471
40.8253,-73.8192,The Poor Animals of St. Francis Inc.,NY,10465
41.0037,-74.0441,Pekingese Rescue Network Inc.,NJ,7642
41.0501,-74.0976,The National Foundation for Animal Rescue,NJ,7458
40.7587,-73.7335,SIBLING AND KITTY ADOPTIONS,NY,11362
45.524,-73.59,Pussy Patrol,QC,H2T 2K2
45.531,-73.579,Fondation Po,QC,H2J 3S9
40.6535,-73.5865,Ruff House Rescue,NY,11520
40.6535,-73.5865,Our Best Friends Rescue,NY,11520
40.6535,-73.5865,"All About Cats Rescue, Inc",NY,11520
40.8429,-73.8596,NYC New Beginning Animal Rescue,NY,10462
40.9454,-73.9925,Chelseas Hope Boxer Rescue,NJ,7628
40.9222,-73.9654,Pet ResQ Inc.,NJ,7670
40.655,-73.6102,People Animals Team-up Successfully Inc (PATS),NY,11510
40.655,-73.6102,"New Beginnings Cat and Kitten Adoptions, Inc.",NY,11510
45.5,-73.661,SPCA Montréal,QC,H4P 1X4
45.5,-73.661,Chatopia (formerly Animal Adoption Montreal),QC,H4P 2A6
40.8395,-73.8809,Animals Saved by Grace,NY,10460
40.9857826,-74.0637855,Hugs For Hounds,NJ,7676
41.268,-74.3607,Warwick Valley Humane Society,NY,10990
41.268,-74.3607,Angels In Waiting Rescue,NY,10990
40.7825,-73.8124,Amazing Animals Rescue and Adoptions,NY,11357
45.783333,-73.15,SPCA Monteregie,QC,J0L 1P0
41.0271,-74.1299,Almost Home Dog Rescue of NJ,NJ,7401
40.7608,-73.7964,Give Me Shelter Project,NY,11358
40.6745,-73.6729,Courageous Cats,NY,11565
40.8571,-73.93,The Animal Project,NY,10040
41.0127,-74.1263,"Hug-a-Bunny Rabbit Rescue, Inc.",NJ,7463
40.7693,-73.8223,Friends of Strays Inc,NY,11354
40.7693,-73.8223,"Abandoned Angels Cocker Spaniel Rescue, Inc.",NY,11354
40.7693,-73.8223,Second Chance Rescue,NY,11354
40.8496,-73.9364,WaHi Cats (Washington Heights Cat Colony),NY,10033
40.9269,-74.0386,Chance at Life Cat Rescue,NJ,7661
40.7387,-73.7936,Brent's Bountiful Bobtails,NY,11365
40.6741,-73.7043,BARRK Animal Rescue,NY,11580
40.7519,-73.8197,Lucky Black Cats of Mew York,NY,11355
40.9444,-74.0758,Happy Tails Animal Rescue,NJ,7653
40.9444,-74.0758,Bonnies Animal Rescue Kingdom,NJ,7653
45.623,-73.532,Fondation HVE,QC,H1K 1N6
40.6392,-73.6683,Fur Babies,NY,11518
40.8245,-73.9493,Bronx Tails Cat Rescue,NY,10031
41.0896,-74.2677,Southern Paws Inc.,NJ,7456
40.837,-73.9769,"Paws on the Green, Inc.",NJ,7020
41.4846,-74.6338,Hudson Valley Rottweiler Rescue,NY,12729
40.8015,-73.9377,Rabbit Rescue & Rehab,NY,10035
40.8015,-73.9377,Bunnies and Beyond,NY,10035
40.8463,-73.9961,Animal Life Savers Inc.,NJ,7650
40.8463,-73.9961,Fly Away Home Inc.,NJ,7650
40.7763,-73.9091,Paul the Cat Guy Inc,NY,11105
40.6325,-73.713,Randis Rescues,NY,11598
40.6325,-73.713,Alleykattz Rescue,NY,11598
41.1715,-74.3724,The Last Resort,NJ,7421
40.867,-74.0404,Bergen County Animal Shelter,NJ,7608
40.7204,-73.8474,"All About Rabbits Rescue, Inc",NY,11375
40.7067,-73.8298,CSM Stray Foundation (USA) Inc.,NY,11415
40.7911,-73.9452,Animal Care Centers of NYC - Manhattan,NY,10029
45.58,-73.685,Refuge Magoo,QC,H7G 2V4
40.8217,-73.9886,Angels for Animals Network,NJ,7010
